Feature ID	Taxon	Confidence
05a858b9580e1a7bf2723d0ab568da32	d__Bacteria; p__Actinobacteriota	0.968110330611463
05b2a9def082dd2cbb170683f3a11aed	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999889442
05b8c19aae70c1d12e261d7a1890671b	d__Bacteria	0.9994674704771407
05c78731816bbd4e2291d0fa13cad24e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage	0.9921973864782524
05ce40b64a7d822fac34c354b25da4c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage	0.999434810129345
05ced9f3c33925417e06d1c704172f14	d__Bacteria	0.9972373564645726
05cff4c1d8acc4540e48cd20352b2116	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.931073290030665
05dbbf0301a9625e1f1a41470a92f7fe	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes_caccae	0.900637735332806
05e6b192274e74366be09fe30b179b91	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_salivarius	0.8343955261906313
05f5e7ffec64a24595eb66f0a4ea2bae	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1); s__SR1_bacterium	0.9931019640097489
