pathway	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
PWY-7560	15558.950848026000	11315.058836422700	9690.384245845740	21172.662519215100	27687.713925621000	11980.012412612600	25419.912138533400	17981.839734624400	4774.976635275650	19585.03620522170	24026.889494457600	14533.639448347200	19093.565733991900	16775.351993812000	3738.0496411384900	27038.55555197310	23911.708418273600	13530.257366473200	24153.01257105710	19992.020072328900	12131.431891309300	26149.000725262300	24904.2154496426	14164.58754735360	28907.25772278270	25521.202350328400	12528.778063517800	29003.10486391490	26147.557475763700	18387.767239621600	7975.948042042060	16003.733343781700	7634.857435004280	16530.788090947300	24262.72869395240	10231.67963695930	20756.483658340800	14950.407536968200	6277.533205091680	13877.507373053700	19281.665724676800	13407.51219252020	13835.815719829400	21810.7991946926	16488.64127701090	12783.352187698600	17349.162632521200	4147.982367020790	21714.189819121800	12601.967887377700	7441.172061831650	68941.53938549240	19864.156433913500	12827.17743422550	21856.479893114100	17078.405446795100	25608.948907032400	16729.25018348370	17302.727893799800	6162.164978958230	16984.653308070600	15462.607269604600	9335.408850335770	15309.59096831740	14551.538398466400	4831.640741182340	10769.17690008130	11404.72752071290	3663.521760717160	15053.640610412500	6642.320911660840	8282.108715631010	8547.727990101950	7078.555497545240	1998.0658517175900	18101.568210415700	22159.961211358500	988.1553807395740	13012.504737315100	7370.325565040870	8535.773528341380	12077.370652139100	15382.564945442600	5394.979327034920	24882.38365531740	21633.410609650900	5664.94126854693	13620.77554195410	9070.620872019230	5728.068758623160
PWY-7616	3259.0016480420900	0.0	184.30563145875300	134.28379074036500	0.0	219.72795106221600	809.0625879827300	0.0	0.0	1743.606699964300	0.0	783.024698515793	449.24804506209800	5.982098211143330	897.2856918514670	1321.082613741890	44.591920654518600	252.49798131307800	793.0157341407290	0.0	170.50938635905900	332.9658714420800	0.0	272.34826693815200	437.34908977541500	0.0	525.7263937561520	1209.6449897963400	0.0	1423.2213357568800	245.84197814194900	0.0	471.4263043319080	2366.7561264986000	0.0	568.055393933518	1933.5102706480700	0.0	243.56518120803000	427.62388948982200	0.0	255.49483146230900	354.1664329601600	0.0	110.86922571024300	515.5772563699080	0.0	278.50169382057700	273.89310991193900	0.0	0.0	6809.913646438670	0.0	335.58119537606500	460.6224097200300	0.0	664.1202714484430	1687.4826776013600	0.0	332.7203922704850	579.3085852939440	0.0	245.12590356963300	3937.004453583420	14.886626506206100	892.2583665764890	1421.665910743810	0.0	821.1455003902480	29.901049534603000	0.0	190.58724006410800	392.3586675554940	0.0	0.0	70.81266699039180	0.0	16.486778345333600	188.2177955215060	0.0	216.92587605638700	232.88413381417800	0.0	265.1367937710960	799.6386017870480	0.0	274.77488129646800	812.8737528164650	0.0	248.54781350979400
PWY-7644	0.0	0.0	0.0	0.0	5.879654700693430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	19565.51805701800	12857.350851273000	14821.04088449620	28138.089055686500	31444.542844006900	19205.18404238360	30975.90528839140	22458.706103034600	15172.55030468220	26636.64297771880	27832.853370827400	23747.472727764900	27677.190518230600	19523.186767929600	6335.364159942030	33234.61789067520	28239.274749719200	20480.156708129500	30944.544766206700	23228.075720167500	20786.479616395200	32957.87007399780	31121.38905174670	24585.316224791500	33289.42125874290	29751.8856825557	19451.808510319100	38746.709818632	32515.321057957500	26537.308796784300	14459.397535960700	19562.689835099400	12276.35226626600	21251.41077702720	29452.193050502300	13564.382957642800	29079.98586530730	18900.24921621550	10267.468878679500	20499.53605602200	23255.755537442900	20477.628601645000	19086.872726030600	25249.15170935760	21550.38924501740	26209.393804245300	21194.182142390900	8608.459830026600	25778.420601767000	14936.535734711800	13116.558724709200	87720.53474723670	23102.66605700360	19338.18298943320	27116.931902785800	20168.233149610000	46085.21821582180	26545.674063567700	19717.247741136100	14071.438184986400	21504.560962603700	18200.142871450500	15906.464641193600	21452.124910559300	18577.66364196150	10090.401150138200	16919.50242981010	13606.751371536000	8691.933835310160	17074.131331999500	7628.536201229220	10993.939190200300	12932.923859102200	8542.004199155870	5900.353914517190	22235.132023965800	26661.719248021100	4577.685918041280	20121.19205583090	8885.98140813937	17103.075347367900	18636.413796675900	17981.979407622600	11527.036082853600	33847.33795317580	25572.97091290230	9238.95338732014	19262.49706846950	10655.742168224300	11109.264986265200
PWY-7664	7488.05091463622	1072.5961794629700	11681.380802066300	21211.37201055860	5585.292272051	11781.25543448490	21939.67952285840	11652.646439408200	2778.9528790873200	12385.035475794200	3466.904136888440	9627.477832170770	13576.972338740600	2021.9492502619900	2893.1450579632100	17025.491612890700	5216.53046442517	12448.313539217700	19068.51844105890	7406.076975008730	15924.466035420300	20274.939249258200	4141.011709873120	16479.42124330080	15729.359409282100	5213.239944342480	9978.429634746740	17268.67484894540	12062.500706288700	12813.978573433600	5576.155669418640	3576.5139035603100	3354.380304245410	10812.983702726000	2854.56942292207	7234.049589161960	13148.872368516700	6936.7105910921500	7485.014362816150	11181.11212833520	10227.635206058300	13966.396422815100	18336.631727505700	1753.7588553889500	20804.296465883300	6931.066883530130	3058.86402614436	2484.3146554919200	12666.660194532900	2064.2404897751000	567.4111834072640	40872.06664384310	2693.3475889171400	13549.69898584880	15299.791384626300	2682.9874575798300	21560.952441524200	11800.437304732000	2711.5010941149	4997.684709725320	12259.035811140500	10746.52876150050	10023.308324826000	9213.501456663250	2152.6208277182300	1503.3499533464800	7955.93360860203	6176.283787460750	1429.5578608565500	12332.622508964400	5171.997659986450	6021.572528240100	5606.391605205420	5146.073870355250	263.06761243372700	10738.242394165700	6601.425329862760	990.8353465930730	13049.133777510500	2156.0677139778800	6819.7673957000800	11367.87838056440	5323.7749777395900	5945.980417253060	17744.61335736480	7102.5460310298800	5519.2649308583100	9767.172927295500	7229.443141292760	3483.2020341363000
PWY-841	14741.128799062800	4634.434030361670	12196.519842641500	22228.63986518790	11906.737656721600	13812.98990803450	23912.245283623900	11228.596024400200	12239.916206141400	18378.335111127200	11217.992584429400	19351.443143916600	19370.512233612100	6792.261314903260	4985.766988754340	25549.96965432460	12625.009725987800	15657.63814823920	22890.84734815960	8215.307693181970	16434.675350253900	23840.524724347500	9547.76171213708	18244.071059747500	26845.893172240700	12936.290502855300	14637.246482881100	27616.38279297680	12122.756028768200	19740.00084748870	10984.016603652500	9794.545502541000	10438.713005574900	15058.210903263600	12670.220873360800	9772.16776297006	20251.053962411900	8851.527831910750	7799.828824458530	14989.532690644400	13351.178899035500	14686.073237238400	15683.208262085100	11536.482189406800	18689.149582623100	17017.45116244060	5823.166090421560	6506.248315341690	17699.638499495500	5530.079225668860	10332.423504676800	62077.54413530650	6891.734564136140	14550.376081718900	20920.61851337140	6067.540217956810	33701.698572988400	17916.37186739170	9133.941331609010	10651.294619907800	16525.937042782600	4369.965107828150	12494.009928431100	16555.393299674600	9792.444786074950	8902.0743940192	12617.754838412600	4556.7903380921600	7830.599212687580	12141.412013173600	1967.9941191466900	7867.113899107130	8871.155833254470	3158.6677017871800	4518.570262803700	15932.492023048900	7185.173839494280	3914.494622902510	14756.638365712100	3904.8483917047100	11471.317212723500	13309.615599387900	5847.808054144750	8616.206307488090	24738.86845515840	8751.009792766550	6793.704835854400	13236.089976183900	2458.416561311360	8546.083792963260
PWY-922	2681.8907314455600	3.917055100450620	2440.0568351619400	2524.1672525730100	48.3974236767443	3491.5116450130200	2545.0608218382200	46.956116521834100	7593.570781840910	2692.323856299110	26.738470316109600	6328.924302047940	4690.0097317843800	35.308891624239000	1658.1333088154700	2981.5983561267100	193.58675570985900	3073.673059307420	1950.5363071697700	22.940117738316700	3921.848141323150	1886.0503195741100	31.167377015911500	4153.579951382670	2122.9706078388800	3.734391617164070	3068.909881739500	1803.7898648478000	47.19195392593770	3013.768856801180	3592.925285040380	99.383160229146	3014.385909230510	1283.925848866620	122.83760889743200	1765.1234550488800	910.9464954069310	0.0	1202.0938971936500	2330.514549324610	10.348999530732900	2933.9450291328700	1553.5967025746200	30.04836226574370	1032.0334722508800	5161.848760993060	585.652828312939	3038.3816769844100	1963.640360756600	27.61641989926890	3882.8223172331000	6950.639458228180	22.000991343632700	3679.1073444460100	2704.915164007600	13.622405454937500	9011.631331830060	3506.3301502830800	0.0	5100.105082799460	1653.0851169756600	9.771259446314870	3812.02042182892	2419.330327757770	8.90633468656539	4580.269930757320	3859.7011164577000	0.0	4747.611723052770	652.3892666085620	4.078338453270760	1409.5223174472000	2030.3023657252600	0.0	2692.7471842821200	809.6185275913770	16.604660611068600	1958.8903853728700	2304.5298648209300	0.8397371110654170	3304.666191316710	2690.1734891628900	32.396135251809500	3984.7956593811300	2839.0389165820200	0.0	1542.2610303449000	2109.00421285318	19.91398251277400	3567.544102683770
PWY0-1061	5103.1737781348000	6704.938964916250	10562.885021441200	17213.89312111640	14557.76406754790	10522.486693547700	13466.763570347100	6333.294500361920	11079.838056866500	6631.137604351060	10454.857569995900	11005.484138224200	8535.454921847	5722.034725203100	2968.5316042629100	13138.585653982500	8171.092778698300	14718.798816515200	16216.276079573400	9766.795503166420	15300.281641011100	14729.041906631700	12539.08655224190	16467.850477200500	9539.108796528200	10015.135153103900	10403.32294287550	11512.458425731800	11252.896798734300	10713.646752479000	7073.761973741570	5968.577403912130	5008.799029943540	6076.074964055890	9183.717397893210	5608.183537616410	5219.816441405080	4960.258464528050	6531.790637004070	12540.590234687400	8565.941687897250	12816.71483381760	15123.404642239200	11114.164953142800	17422.612959835500	1584.465008857480	9249.616011645830	3816.463145838500	4694.149814286020	5434.382378251110	6249.663809047040	18302.20428044060	8076.779321733100	11397.730572970900	11107.768640869600	6933.266387121430	28792.182035523100	4697.102373167870	11483.531628755900	7875.726715503320	10469.142565747000	7375.511848400800	10569.044600226100	4077.057386600390	3996.9718072540800	6418.711094590170	5179.588045583360	5036.68113575594	6317.832918386000	1906.5669993221200	2885.163512408790	2609.8508951600800	4630.986139172300	3308.148325015500	3655.7655738967800	7229.148959701120	12718.05665552090	3776.4607568270500	9411.288079005660	2935.9431351776800	7074.934580820700	8172.62953775897	7006.731688060050	6793.078224178550	8916.772572788140	11381.600686312700	4827.485429977820	4904.182407019830	3016.7099907529300	6002.621978559480
PWY0-1241	4376.564380325840	892.0843142278070	7312.8312763909500	11427.968450213200	373.5281552582190	5719.856015587140	9949.562278789770	1241.4352845834200	1047.5302506704600	5962.5073345255300	1144.222613712360	4597.605028966170	8297.616095322850	500.67883270984400	1356.5545960487400	9757.11662105203	1301.2129143379500	4474.075151638320	9957.340783762050	307.8937551262410	10054.133841786800	9513.091010583160	1043.3583808518300	9314.645297694820	9150.345437513540	772.2098226174740	6836.484612978500	15445.250348414800	1577.717054517520	9685.03097903722	1889.0233720615900	1312.9594300271300	733.2776386166480	6009.902016565240	998.3822423672410	2573.6055706630900	10784.40432574260	157.15691941454600	4663.755938469260	5292.796942229740	24.043195024806200	7985.540940604580	9327.852106299830	196.09213513099100	16228.40508945020	8956.375771092070	232.00681741878800	1848.59877809465	6463.461494666270	945.7594275545510	2940.6366435364700	20565.16578255110	1601.8009805475300	4617.781287475980	6714.500181992140	499.5201650427480	9092.719931647280	7507.778074481920	954.1207678066440	2531.926345874750	6610.4576826832700	733.5634447066310	4921.385988432560	5644.672727501060	1725.8888297245200	1453.7674027140900	4412.9403398149600	550.7481653365840	905.5680603064540	3588.2467498310800	249.48659986492700	2335.472920947510	2480.148355189860	260.3465823415830	755.1887137781670	7546.925634927740	445.63505817342000	293.7147700391190	7824.374411301480	149.41606436113400	5776.142015723150	5689.4669450528800	683.0561260735220	2647.1958970561000	11093.232652135400	879.2098329119600	3628.30678285443	4834.105034030190	366.35723847601400	2018.3452125019300
PWY0-1261	11753.893100390600	1805.6716790654900	11090.110461195100	17970.370997809300	3978.094019706390	11589.852754603400	17580.459692269100	9080.417961806840	7510.046640975570	10661.458865124700	9234.320151748080	17214.347785094600	12748.731166499700	4741.540446205160	3708.290267099930	16958.025864727900	9513.556105432080	11810.213208362000	17995.311963481800	1541.8037931066500	14554.320987690400	18710.4373297205	6639.049126231920	17505.63160541260	14312.343458307200	7592.943813775930	11449.845817836200	17800.832523241700	11074.593182796600	14100.673058733100	5963.2755504153400	5575.903884561930	2047.7871374571200	11029.405369235800	11891.116760544700	6368.124314225650	9808.046567134890	1329.5633958723500	6235.529841076700	12374.847953930700	2726.0942492726000	14988.776857634500	13732.424740846700	2259.8946046028000	17805.102432661100	2401.0612845734900	2155.6422015973300	2628.3748720911500	8119.483924697970	3440.178398720760	6177.560842914990	42805.8639447496	10141.792116343800	12063.403852941600	14413.913329418100	6154.292892982920	31488.18682119690	7912.433187445760	5663.011028798170	2746.148049218480	11593.783339895800	2111.4268489129500	10583.989017076700	9776.172630036710	4816.167220502350	3073.8923116913800	6751.12622656796	2200.5395117519200	3064.314884953790	4639.7526888834800	1000.4862980956600	2056.176931362610	5443.096891400220	648.3660688112370	167.9882159455300	10020.021117730200	3896.8049439442900	1385.0934582894200	11952.445956070900	873.7365796005700	7325.15274379758	9318.870777133050	5161.021667305590	5841.170234116770	14736.019678378700	8038.497919606760	5556.70449197977	6583.860868273060	869.1529877998460	3569.6323508510700
PWY0-1277	75.0738163891094	0.0	137.84364943664400	21.595791125815700	1.5650309709644200	58.57913889559520	0.0	0.0	0.0	521.4189259616420	2.4993725653704100	99.56142940766820	56.8621413490793	8.705707258585730	301.4451632931890	0.0	0.0	7.569381521249840	0.0	0.0	0.0	18.222931808165800	0.0	22.50937306455500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.71824353923180	0.0	0.0	0.0	0.0	0.0	8.341606146111550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6081070942916300	26.603131637197700	0.0	23.944993025670900	0.0	480.2718503858890	0.0	112.29314051644800	0.0	0.0	53.20409028596740	0.0	0.0	4.444486327589150	0.0	0.0	40.2856784636682	47.27048842223850	0.0	49.84182082822180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.91780846897450	22.51428213683850	0.0	79.54981999758190	0.0	0.0	2.9741865001286400	0.0	0.0	0.0
PWY0-1296	9568.177429578120	9164.863842413300	5848.027414666410	9159.341092896220	24577.09143401340	8728.320103623660	8943.721046207250	12871.311737476800	14366.122905445300	10129.48329027600	21832.46149501570	15267.106256184	14560.990633864700	13986.81277585980	3269.7207958800300	13270.181521792800	20802.790823985400	11014.868634855800	9163.833288029000	18004.769663681400	8955.729244979360	9669.19821626921	19487.352573546600	11331.743928660800	12774.301276426300	25108.90403664960	9127.787645410360	14044.593301947400	20542.77494280490	10418.905798294600	9099.328883435570	10086.942338366900	8594.3415350232	7784.997929035140	18208.82144381680	5363.665128648760	10083.062230711500	11085.533946270700	3674.951792217580	9055.99403816684	15501.161828120100	6770.945704135330	5482.82066847263	21183.9796382899	3028.9599468306700	6283.205116469330	16266.1844500511	4736.431619518460	10889.782936519500	9505.413598190720	9632.017646244540	35058.5611721842	15736.017248859500	8335.286792142410	11344.829971518900	15224.003905082300	28146.694883290400	10942.427541673200	15742.632138762900	9819.536659821930	7793.854169516500	12953.956827406400	7664.554609945980	9931.583762821170	9737.689768458170	7911.776874777010	8261.928639831650	10613.742535972300	7334.940611189400	5570.568728102770	4992.262640335840	5662.422168621650	6355.6629910033300	5968.676451864880	5057.366319892310	7041.396048853770	19844.261735963900	4558.246314409090	7371.872076222980	6087.772483743760	8719.501215976910	8542.377912303550	12815.088793461200	7230.209271465300	13594.083831886300	18814.572390991500	4435.184858134860	8319.063269439210	7251.27340345427	7059.016903340510
PWY0-1297	8454.64160812711	7839.975426186700	6258.9388645967100	9694.07207833353	19471.102580165300	8524.990486235990	8768.221412835570	10012.924430653800	11070.649559084100	8044.646589228220	18295.814337910700	13981.949740439100	11278.847548593900	11610.227182329300	3147.008402182990	11971.742568052300	17905.34899028350	10076.242869085800	9531.157174444660	15674.378009984200	9472.024604843490	9221.34310566956	17691.46063560760	11228.056913240800	10031.83772536180	20161.160273714900	8866.95890052229	12284.11373243540	18037.438349711200	9989.88466759582	6826.7489645659500	9087.261547181390	5929.085968757450	7208.566270530720	14253.357436868000	4800.523289432170	6790.860251059190	9243.02651510945	3881.0023666192500	8194.084204017190	13129.615521272200	7158.727753672630	7929.490066659150	15822.35346462170	4801.031634855690	6485.401166573950	13491.317108443500	4448.738507616740	5628.8019832502000	7646.990800150350	6306.960425897290	26860.976380195700	11478.060163338200	8083.143440157340	9315.98344050938	11516.245506312400	21904.36305343120	8878.967371251760	13235.463883540200	7869.379499870400	7791.162148396210	10937.079512552200	7672.908463650730	9625.086165867120	8062.4757225261100	6998.050076562250	7251.182617514630	8918.202452892980	6646.411102698450	2360.834873139000	4199.207409387920	3264.1367614709800	5511.24146476625	4829.392255126780	3803.896262251170	6014.2659800826	16271.352091612100	3918.8086750339600	8414.829798157020	5105.792836755030	6985.224262355620	7140.416312462840	11096.474608636100	6469.73405785657	9920.006257244900	15667.88732930390	4262.092942277240	5760.148449946270	5373.208791406120	5893.9224585492900
PWY0-1298	8780.761156916130	7609.716829238240	6733.9460439614600	9857.00850476294	19027.092345014900	8290.912660568440	9034.379785768810	10018.475904940300	10742.946590597800	9664.198111982400	17647.780665268100	12471.764479991700	13452.873896281400	11264.353557209300	3247.2590445164800	12611.39000628100	17200.875644392600	9326.385712235170	10095.55882496160	15350.415509577900	9773.531733518510	9214.838874183730	17138.141785163900	10822.46340123	11813.713642888600	19834.92884042910	9080.623062139430	14171.083252122300	17445.83309104260	10341.075150414800	7695.273757001930	8307.407667231500	7162.234324275470	7592.423370391910	14182.231480001600	4977.330571522360	11694.78984377190	9032.739207459910	4386.647526142970	7691.060579104370	11940.94655497450	7439.271870806250	5653.323922977630	16692.081880719000	4288.618903814170	12532.363201046600	13030.081023081600	4607.0052097206700	10025.732045775600	6389.75581082411	8661.816324416120	33115.720108963200	11285.100418908100	8489.76150099287	9895.7875824465	10677.319138846500	22859.454162734700	12056.93833397730	11139.597965509300	8565.89329794705	8406.34381623065	10902.712363081500	8174.364679283540	10000.67266516540	7816.5015512169800	6739.92913373155	8095.163060910790	8670.68324951488	6106.974014566080	5197.072689810200	4140.945513723040	5334.963400485440	5943.330119660910	4722.775349441630	4072.443964249850	6625.026338578180	15920.714395064600	3421.894393343800	8443.720183770550	4249.687235649260	8794.994479410880	8051.253463745420	10795.886640022300	6309.072156136610	13260.336783916300	15409.61655372540	4265.105785585500	8156.341813293840	5336.567268391700	6164.635720324400
PWY0-1319	18895.604179605600	13491.674488989000	13830.142517563300	27404.54795187790	32690.578660162800	17289.73494279150	29197.91901737320	19202.78544453150	13843.75574052420	20996.575960542700	28621.67868903310	23206.138588531900	23807.728971529700	19584.42390658000	5646.845779609370	30754.88716234050	28808.715662899400	20706.280150068800	28665.679418139100	23498.54349512430	19264.459733410200	29801.091828002400	27878.13175245460	21692.066165897600	29545.95431124470	29836.778923491900	17259.585911358000	32925.53999026450	30290.67503003370	23339.88749629750	12683.699102208600	19008.093886933500	11949.371998864000	17494.19220547090	27476.8558417526	12096.109128770600	22302.932491097700	17261.59647976830	9511.543042112500	19307.277208016700	21866.143853822500	18710.202047748200	22025.612577420200	26604.701901977900	22087.30695603260	17797.295055792400	21631.617489051800	7392.856565355800	22376.36540814520	15086.833348165800	11640.944834959300	76747.19140087410	23262.07419414280	18969.599425189700	25127.435808607400	21072.886673637800	41342.18794342330	20290.504501223000	21752.75060911390	11792.997436131300	19364.080588165200	17543.108001500400	14662.06441484710	17795.157669672500	16233.458457539500	9735.700087582820	14619.495889313800	13561.242868801200	8782.097735666830	14309.251722853700	7260.80902039769	8897.518460534070	10635.091744506800	8122.265917854970	5054.2276654060900	18896.834784576300	26462.796914606800	4278.7264439923800	16808.102161911500	8827.12262001817	12968.334195387800	15573.16822731000	17991.194732037200	10104.770939728400	28507.53060236460	25073.94442503310	7998.848464117440	15315.288558199900	10228.441343909000	9646.739680056920
PWY0-1338	0.0	0.0	0.0	0.0	0.9374626469221070	0.0	4.028357438016530	0.0	0.0	0.0	1.5623333262219200	0.0	0.0	4.060014588921830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.213664229028400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.864358686652900	0.0	0.0	0.0	0.0	0.0	4.996742671009770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5623209825622700	0.0	0.0	18.98908489566950	0.0	8.978905106041280	0.0	0.0	0.0	0.0	5.4	0.0	0.0	0.9294871794871800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6168831168831170	0.0	0.0	0.0
PWY0-1415	1573.821597637820	376.98329701125500	4111.976981638340	9967.191199166300	647.4110252334140	5257.124122739520	6494.002847658380	419.2903149456670	1623.7487526361700	2807.243118750100	572.3718724798870	5903.300923312690	3832.621046822010	387.6587969450370	847.3142750594500	6826.457349379270	914.3517436714040	4098.699436827650	9094.19482471979	184.24921206349800	5755.476238031340	7939.609227555150	527.0479895889610	8186.079534077360	5785.810516723030	732.0447489413500	5426.394942497990	8373.208774704350	530.4235683343780	5722.8636394243700	1133.8329189455100	909.1335047358630	112.30659149955600	4195.709658317360	360.7741604308050	1927.8549196888100	2105.1902494207300	125.25942592462400	3595.164909629660	6166.04122000024	599.0851584645640	7036.829119738200	7026.778483032700	332.24928511751300	3471.7801620313100	68.75126339168100	185.87671675454100	823.51156006367	1594.968750087230	447.6051987884780	2645.764470057470	9601.153910289710	431.1099488480490	3936.142201610560	4425.6330612808000	684.8098891793900	13295.772970707600	727.5831710161900	465.61515120796200	419.22947053492700	6120.176441710830	285.7621013181690	5196.259338836920	207.65588816605000	106.59694516171900	74.32918438363210	878.6948931839070	401.15781443259400	188.08043956609000	702.166393015613	71.56876311879690	138.17607908698200	1289.7734962641400	86.92715433946020	26.837633405537700	4908.2325109093500	384.44530274817100	417.7964080932620	6976.993059928020	183.84024498135400	2975.430266549770	3721.190718242830	360.1035210321800	1720.4629325941700	5416.442064066920	367.2498558586950	2850.7686504380800	1459.9951663119100	120.34287135082200	704.5171848201520
PWY0-1479	4828.522158210850	834.06812558749	8337.71102209552	12752.63757222040	1260.3934059401000	7007.037451938380	9395.705147143310	1240.5893893350000	2728.6277712708700	5479.860670937510	1282.273992048860	9562.455335447170	5990.485549023080	833.3849550349100	2155.592082276850	9580.428657832690	2286.2297976707200	9837.416665113310	12188.131698656200	211.7321519086030	11847.851406850800	11018.65734916300	928.5418700245530	12223.794070376800	7247.404564459200	1616.394392915310	7703.776722188090	11646.869537525400	1207.945927872970	9667.72592826541	2455.3286146289100	1021.7354681210800	1087.3509809701600	6357.290383708200	653.1915094402930	3518.1046104379700	5434.212721637220	278.22902907564100	5437.561287333960	9419.523716594810	1621.0396264655000	9844.19467667762	12163.464666052100	723.4681920700540	16154.611070094500	243.02789581132000	285.5391152052650	1644.9640831406100	3313.8353072635900	995.7092395702690	2537.670237037710	19972.10838727950	851.6505679504920	7676.539366152220	7667.4700382738900	1446.2706106819500	19275.468586703700	3853.271032098600	1268.8177743007100	1308.5269377862300	8039.236106137200	378.73198198384700	7306.491122637520	2286.530066729850	481.18337617570000	1252.992761814190	3445.5466451100300	820.7813522026850	986.1284849211400	1438.2624819317400	108.20147028581900	654.1875870171290	2496.8636263685100	242.90765057421	174.2893018054420	5643.257677620180	596.4287173308930	486.4514953290060	9141.950816195470	481.8232969414680	4200.539481414910	5610.123853491650	706.9828273330050	3384.0115041477000	7334.902787661110	1024.0665446395600	3422.3312759866900	3017.0078594535900	216.17234865063000	1604.7214618389300
